SPREFID,USUBJID,SEX,FWTESTCD,FWTEST,FWORRES,FWORRESU,FWDY,FWENDY,FWSTAT,FWREASND,trial_set_description
T103165-6,T103165-6-0008,M,WC,Water Consumption,26.4,g/day,15,22,Y,,CG
T103165-6,T103165-6-0007,M,WC,Water Consumption,26.4,g/day,15,22,Y,,CG
T103165-6,T103165-6-0008,M,WC,Water Consumption,24.1,g/day,22,29,Y,,CG
T103165-6,T103165-6-0007,M,WC,Water Consumption,24.1,g/day,22,29,Y,,CG
T103165-6,T103165-6-0008,M,FC,Food Consumption,21,g/day,1,8,Y,,CG
T103165-6,T103165-6-0007,M,FC,Food Consumption,21,g/day,1,8,Y,,CG
T103165-6,T103165-6-0008,M,FC,Food Consumption,24.1,g/day,8,15,Y,,CG
T103165-6,T103165-6-0007,M,FC,Food Consumption,24.1,g/day,8,15,Y,,CG
T103165-6,T103165-6-0008,M,FC,Food Consumption,24.4,g/day,15,22,Y,,CG
T103165-6,T103165-6-0007,M,FC,Food Consumption,24.4,g/day,15,22,Y,,CG
T103165-6,T103165-6-0008,M,FC,Food Consumption,20.4,g/day,22,29,Y,,CG
T103165-6,T103165-6-0007,M,FC,Food Consumption,20.4,g/day,22,29,Y,,CG
T104404-3,T104404-3-0002,M,WC,Water Consumption,27,g/day,1,8,Y,,CG
T104404-3,T104404-3-0001,M,WC,Water Consumption,27,g/day,1,8,Y,,CG
T104404-3,T104404-3-0002,M,WC,Water Consumption,28,g/day,8,15,Y,,CG
T104404-3,T104404-3-0001,M,WC,Water Consumption,28,g/day,8,15,Y,,CG
T104404-3,T104404-3-0002,M,WC,Water Consumption,27,g/day,15,22,Y,,CG
T104404-3,T104404-3-0001,M,WC,Water Consumption,27,g/day,15,22,Y,,CG
T104404-3,T104404-3-0002,M,WC,Water Consumption,24,g/day,22,29,Y,,CG
T104404-3,T104404-3-0001,M,WC,Water Consumption,24,g/day,22,29,Y,,CG
T104404-3,T104404-3-0002,M,FC,Food Consumption,22,g/day,1,8,Y,,CG
T104404-3,T104404-3-0001,M,FC,Food Consumption,22,g/day,1,8,Y,,CG
T104404-3,T104404-3-0002,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
T104404-3,T104404-3-0001,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
T104404-3,T104404-3-0002,M,FC,Food Consumption,23,g/day,15,22,Y,,CG
T104404-3,T104404-3-0001,M,FC,Food Consumption,23,g/day,15,22,Y,,CG
T104404-3,T104404-3-0002,M,FC,Food Consumption,21,g/day,22,29,Y,,CG
T104404-3,T104404-3-0001,M,FC,Food Consumption,21,g/day,22,29,Y,,CG
T103815-8,T103815-8-0065,F,WC,Water Consumption,22.9,g/day,29,36,Y,,CG
T103815-8,T103815-8-0064,F,WC,Water Consumption,22.9,g/day,29,36,Y,,CG
T103815-8,T103815-8-0065,F,FC,Food Consumption,15.4,g/day,8,15,Y,,CG
T103815-8,T103815-8-0064,F,FC,Food Consumption,15.4,g/day,8,15,Y,,CG
T103815-8,T103815-8-0065,F,FC,Food Consumption,16.2,g/day,15,22,Y,,CG
T103815-8,T103815-8-0064,F,FC,Food Consumption,16.2,g/day,15,22,Y,,CG
T103815-8,T103815-8-0065,F,FC,Food Consumption,16.4,g/day,22,29,Y,,CG
T103815-8,T103815-8-0064,F,FC,Food Consumption,16.4,g/day,22,29,Y,,CG
T103815-8,T103815-8-0065,F,FC,Food Consumption,16,g/day,29,36,Y,,CG
T103815-8,T103815-8-0064,F,FC,Food Consumption,16,g/day,29,36,Y,,CG
T103815-8,T103815-8-0065,F,WC,Water Consumption,19,g/day,8,15,Y,,CG
T103815-8,T103815-8-0064,F,WC,Water Consumption,19,g/day,8,15,Y,,CG
T103815-8,T103815-8-0065,F,WC,Water Consumption,21.9,g/day,15,22,Y,,CG
T103815-8,T103815-8-0064,F,WC,Water Consumption,21.9,g/day,15,22,Y,,CG
T103815-8,T103815-8-0065,F,WC,Water Consumption,22.9,g/day,22,29,Y,,CG
T103815-8,T103815-8-0064,F,WC,Water Consumption,22.9,g/day,22,29,Y,,CG
T103116-2,T103116-2-0074,F,FC,Food Consumption,19.1,g/day,1,8,Y,,CG
T103116-2,T103116-2-0075,F,FC,Food Consumption,19.1,g/day,1,8,Y,,CG
T103116-2,T103116-2-0074,F,FC,Food Consumption,19.9,g/day,8,15,Y,,CG
T103116-2,T103116-2-0075,F,FC,Food Consumption,19.9,g/day,8,15,Y,,CG
T103116-2,T103116-2-0074,F,FC,Food Consumption,20,g/day,15,21,Y,,CG
T103116-2,T103116-2-0075,F,FC,Food Consumption,20,g/day,15,21,Y,,CG
T103116-2,T103116-2-0074,F,FC,Food Consumption,17.4,g/day,22,28,Y,,CG
T103116-2,T103116-2-0075,F,FC,Food Consumption,17.4,g/day,22,28,Y,,CG
T103116-2,T103116-2-0074,F,WC,Water Consumption,29.4,g/day,1,8,Y,,CG
T103116-2,T103116-2-0075,F,WC,Water Consumption,29.4,g/day,1,8,Y,,CG
T103116-2,T103116-2-0074,F,WC,Water Consumption,30.5,g/day,8,15,Y,,CG
T103116-2,T103116-2-0075,F,WC,Water Consumption,30.5,g/day,8,15,Y,,CG
T103116-2,T103116-2-0074,F,WC,Water Consumption,31.2,g/day,15,21,Y,,CG
T103116-2,T103116-2-0075,F,WC,Water Consumption,31.2,g/day,15,21,Y,,CG
T103116-2,T103116-2-0074,F,WC,Water Consumption,28.5,g/day,22,28,Y,,CG
T103116-2,T103116-2-0075,F,WC,Water Consumption,28.5,g/day,22,28,Y,,CG
T103165-6,T103165-6-0022,M,WC,Water Consumption,28.8,g/day,1,8,Y,,CG
T103165-6,T103165-6-0021,M,WC,Water Consumption,28.8,g/day,1,8,Y,,CG
T103165-6,T103165-6-0022,M,WC,Water Consumption,30.1,g/day,8,15,Y,,CG
T103165-6,T103165-6-0021,M,WC,Water Consumption,30.1,g/day,8,15,Y,,CG
T103165-6,T103165-6-0022,M,WC,Water Consumption,24.1,g/day,15,22,Y,,CG
T103165-6,T103165-6-0021,M,WC,Water Consumption,24.1,g/day,15,22,Y,,CG
T103165-6,T103165-6-0022,M,WC,Water Consumption,31.7,g/day,22,29,Y,,CG
T103165-6,T103165-6-0021,M,WC,Water Consumption,31.7,g/day,22,29,Y,,CG
T103165-6,T103165-6-0022,M,WC,Water Consumption,25.2,g/day,29,36,Y,,CG
T103165-6,T103165-6-0021,M,WC,Water Consumption,25.2,g/day,29,36,Y,,CG
T103165-6,T103165-6-0022,M,WC,Water Consumption,22.5,g/day,36,43,Y,,CG
T103165-6,T103165-6-0021,M,WC,Water Consumption,22.5,g/day,36,43,Y,,CG
T103165-6,T103165-6-0022,M,WC,Water Consumption,23.7,g/day,43,50,Y,,CG
T103165-6,T103165-6-0021,M,WC,Water Consumption,23.7,g/day,43,50,Y,,CG
T103165-6,T103165-6-0022,M,WC,Water Consumption,21.4,g/day,50,57,Y,,CG
T103165-6,T103165-6-0021,M,WC,Water Consumption,21.4,g/day,50,57,Y,,CG
T103165-6,T103165-6-0022,M,FC,Food Consumption,24.4,g/day,1,8,Y,,CG
T103165-6,T103165-6-0021,M,FC,Food Consumption,24.4,g/day,1,8,Y,,CG
T103165-6,T103165-6-0022,M,FC,Food Consumption,26,g/day,8,15,Y,,CG
T103165-6,T103165-6-0021,M,FC,Food Consumption,26,g/day,8,15,Y,,CG
T103165-6,T103165-6-0022,M,FC,Food Consumption,27.2,g/day,15,22,Y,,CG
T103165-6,T103165-6-0021,M,FC,Food Consumption,27.2,g/day,15,22,Y,,CG
T103165-6,T103165-6-0022,M,FC,Food Consumption,26.6,g/day,22,29,Y,,CG
T103165-6,T103165-6-0021,M,FC,Food Consumption,26.6,g/day,22,29,Y,,CG
T103165-6,T103165-6-0022,M,FC,Food Consumption,27.4,g/day,29,36,Y,,CG
T103165-6,T103165-6-0021,M,FC,Food Consumption,27.4,g/day,29,36,Y,,CG
T103165-6,T103165-6-0022,M,FC,Food Consumption,25.6,g/day,36,43,Y,,CG
T103165-6,T103165-6-0021,M,FC,Food Consumption,25.6,g/day,36,43,Y,,CG
T103165-6,T103165-6-0022,M,FC,Food Consumption,25.4,g/day,43,50,Y,,CG
T103165-6,T103165-6-0021,M,FC,Food Consumption,25.4,g/day,43,50,Y,,CG
T103165-6,T103165-6-0022,M,FC,Food Consumption,21.4,g/day,50,57,Y,,CG
T103165-6,T103165-6-0021,M,FC,Food Consumption,21.4,g/day,50,57,Y,,CG
T103925-0,T103925-0-0013,M,WC,Water Consumption,25,g/day,29,36,Y,,CG
T103925-0,T103925-0-0011,M,WC,Water Consumption,25,g/day,29,36,Y,,CG
T103925-0,T103925-0-0012,M,WC,Water Consumption,25,g/day,29,36,Y,,CG
T103925-0,T103925-0-0013,M,WC,Water Consumption,22.8,g/day,36,43,Y,,CG
T103925-0,T103925-0-0011,M,WC,Water Consumption,22.8,g/day,36,43,Y,,CG
T103925-0,T103925-0-0012,M,WC,Water Consumption,22.8,g/day,36,43,Y,,CG
T103925-0,T103925-0-0013,M,WC,Water Consumption,25.5,g/day,43,50,Y,,CG
T103925-0,T103925-0-0011,M,WC,Water Consumption,25.5,g/day,43,50,Y,,CG
T103925-0,T103925-0-0012,M,WC,Water Consumption,25.5,g/day,43,50,Y,,CG
T103925-0,T103925-0-0013,M,WC,Water Consumption,23.9,g/day,50,56,Y,,CG
T103925-0,T103925-0-0011,M,WC,Water Consumption,23.9,g/day,50,56,Y,,CG
T103925-0,T103925-0-0012,M,WC,Water Consumption,23.9,g/day,50,56,Y,,CG
T103925-0,T103925-0-0013,M,FC,Food Consumption,23.2,g/day,29,36,Y,,CG
T103925-0,T103925-0-0011,M,FC,Food Consumption,23.2,g/day,29,36,Y,,CG
T103925-0,T103925-0-0012,M,FC,Food Consumption,23.2,g/day,29,36,Y,,CG
T103925-0,T103925-0-0013,M,FC,Food Consumption,22.7,g/day,36,43,Y,,CG
T103925-0,T103925-0-0011,M,FC,Food Consumption,22.7,g/day,36,43,Y,,CG
T103925-0,T103925-0-0012,M,FC,Food Consumption,22.7,g/day,36,43,Y,,CG
T103925-0,T103925-0-0013,M,FC,Food Consumption,23,g/day,43,50,Y,,CG
T103925-0,T103925-0-0011,M,FC,Food Consumption,23,g/day,43,50,Y,,CG
T103925-0,T103925-0-0012,M,FC,Food Consumption,23,g/day,43,50,Y,,CG
T103925-0,T103925-0-0013,M,FC,Food Consumption,20.7,g/day,50,56,Y,,CG
T103925-0,T103925-0-0011,M,FC,Food Consumption,20.7,g/day,50,56,Y,,CG
T103925-0,T103925-0-0012,M,FC,Food Consumption,20.7,g/day,50,56,Y,,CG
T103116-2,T103116-2-0007,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
T103116-2,T103116-2-0008,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
T103116-2,T103116-2-0007,M,FC,Food Consumption,24.3,g/day,8,15,Y,,CG
T103116-2,T103116-2-0008,M,FC,Food Consumption,24.3,g/day,8,15,Y,,CG
T103116-2,T103116-2-0007,M,FC,Food Consumption,23.7,g/day,15,21,Y,,CG
T103116-2,T103116-2-0008,M,FC,Food Consumption,23.7,g/day,15,21,Y,,CG
T103116-2,T103116-2-0007,M,FC,Food Consumption,21.3,g/day,22,28,Y,,CG
T103116-2,T103116-2-0008,M,FC,Food Consumption,21.3,g/day,22,28,Y,,CG
T103116-2,T103116-2-0007,M,WC,Water Consumption,36.6,g/day,1,8,Y,,CG
T103116-2,T103116-2-0008,M,WC,Water Consumption,36.6,g/day,1,8,Y,,CG
T103116-2,T103116-2-0007,M,WC,Water Consumption,36.1,g/day,8,15,Y,,CG
T103116-2,T103116-2-0008,M,WC,Water Consumption,36.1,g/day,8,15,Y,,CG
T103116-2,T103116-2-0007,M,WC,Water Consumption,35.3,g/day,15,21,Y,,CG
T103116-2,T103116-2-0008,M,WC,Water Consumption,35.3,g/day,15,21,Y,,CG
T103116-2,T103116-2-0007,M,WC,Water Consumption,32.7,g/day,22,28,Y,,CG
T103116-2,T103116-2-0008,M,WC,Water Consumption,32.7,g/day,22,28,Y,,CG
T103112-8,T103112-8-0097,F,WC,Water Consumption,23,g/day,1,8,Y,,CG
T103112-8,T103112-8-0098,F,WC,Water Consumption,23,g/day,1,8,Y,,CG
T103112-8,T103112-8-0097,F,WC,Water Consumption,24,g/day,8,15,Y,,CG
T103112-8,T103112-8-0098,F,WC,Water Consumption,24,g/day,8,15,Y,,CG
T103112-8,T103112-8-0097,F,WC,Water Consumption,24,g/day,15,22,Y,,CG
T103112-8,T103112-8-0098,F,WC,Water Consumption,24,g/day,15,22,Y,,CG
T103112-8,T103112-8-0097,F,WC,Water Consumption,23,g/day,22,29,Y,,CG
T103112-8,T103112-8-0098,F,WC,Water Consumption,23,g/day,22,29,Y,,CG
T103112-8,T103112-8-0097,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
T103112-8,T103112-8-0098,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
T103112-8,T103112-8-0097,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
T103112-8,T103112-8-0098,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
T103112-8,T103112-8-0097,F,FC,Food Consumption,16,g/day,15,22,Y,,CG
T103112-8,T103112-8-0098,F,FC,Food Consumption,16,g/day,15,22,Y,,CG
T103112-8,T103112-8-0097,F,FC,Food Consumption,15,g/day,22,29,Y,,CG
T103112-8,T103112-8-0098,F,FC,Food Consumption,15,g/day,22,29,Y,,CG
T105017-4,T105017-4-0004,M,WC,Water Consumption,33,g/day,1,8,Y,,CG
T105017-4,T105017-4-0003,M,WC,Water Consumption,33,g/day,1,8,Y,,CG
T105017-4,T105017-4-0004,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
T105017-4,T105017-4-0003,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
T105017-4,T105017-4-0004,M,WC,Water Consumption,29,g/day,15,22,Y,,CG
T105017-4,T105017-4-0003,M,WC,Water Consumption,29,g/day,15,22,Y,,CG
T105017-4,T105017-4-0004,M,WC,Water Consumption,32,g/day,22,29,Y,,CG
T105017-4,T105017-4-0003,M,WC,Water Consumption,32,g/day,22,29,Y,,CG
T105017-4,T105017-4-0004,M,FC,Food Consumption,23,g/day,1,8,Y,,CG
T105017-4,T105017-4-0003,M,FC,Food Consumption,23,g/day,1,8,Y,,CG
T105017-4,T105017-4-0004,M,FC,Food Consumption,22,g/day,8,15,Y,,CG
T105017-4,T105017-4-0003,M,FC,Food Consumption,22,g/day,8,15,Y,,CG
T105017-4,T105017-4-0004,M,FC,Food Consumption,20,g/day,15,22,Y,,CG
T105017-4,T105017-4-0003,M,FC,Food Consumption,20,g/day,15,22,Y,,CG
T105017-4,T105017-4-0004,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
T105017-4,T105017-4-0003,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
T105017-4,T105017-4-0066,F,WC,Water Consumption,24,g/day,1,8,Y,,CG
T105017-4,T105017-4-0067,F,WC,Water Consumption,24,g/day,1,8,Y,,CG
T105017-4,T105017-4-0066,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
T105017-4,T105017-4-0067,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
T105017-4,T105017-4-0066,F,WC,Water Consumption,27,g/day,15,22,Y,,CG
T105017-4,T105017-4-0067,F,WC,Water Consumption,27,g/day,15,22,Y,,CG
T105017-4,T105017-4-0066,F,WC,Water Consumption,26,g/day,22,29,Y,,CG
T105017-4,T105017-4-0067,F,WC,Water Consumption,26,g/day,22,29,Y,,CG
T105017-4,T105017-4-0066,F,FC,Food Consumption,17,g/day,1,8,Y,,CG
T105017-4,T105017-4-0067,F,FC,Food Consumption,17,g/day,1,8,Y,,CG
T105017-4,T105017-4-0066,F,FC,Food Consumption,18,g/day,8,15,Y,,CG
T105017-4,T105017-4-0067,F,FC,Food Consumption,18,g/day,8,15,Y,,CG
T105017-4,T105017-4-0066,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
T105017-4,T105017-4-0067,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
T105017-4,T105017-4-0066,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
T105017-4,T105017-4-0067,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
T105017-4,T105017-4-0070,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
T105017-4,T105017-4-0071,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
T105017-4,T105017-4-0070,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
T105017-4,T105017-4-0071,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
T105017-4,T105017-4-0070,F,WC,Water Consumption,29,g/day,15,22,Y,,CG
T105017-4,T105017-4-0071,F,WC,Water Consumption,29,g/day,15,22,Y,,CG
T105017-4,T105017-4-0070,F,WC,Water Consumption,27,g/day,22,29,Y,,CG
T105017-4,T105017-4-0071,F,WC,Water Consumption,27,g/day,22,29,Y,,CG
T105017-4,T105017-4-0070,F,FC,Food Consumption,3,g/day,1,8,Y,,CG
T105017-4,T105017-4-0071,F,FC,Food Consumption,3,g/day,1,8,Y,,CG
T105017-4,T105017-4-0070,F,FC,Food Consumption,18,g/day,8,15,Y,,CG
T105017-4,T105017-4-0071,F,FC,Food Consumption,18,g/day,8,15,Y,,CG
T105017-4,T105017-4-0070,F,FC,Food Consumption,19,g/day,15,22,Y,,CG
T105017-4,T105017-4-0071,F,FC,Food Consumption,19,g/day,15,22,Y,,CG
T105017-4,T105017-4-0070,F,FC,Food Consumption,17,g/day,22,29,Y,,CG
T105017-4,T105017-4-0071,F,FC,Food Consumption,17,g/day,22,29,Y,,CG
T104623-6,T104623-6-0009,M,WC,Water Consumption,33,g/day,1,8,Y,,CG
T104623-6,T104623-6-0010,M,WC,Water Consumption,33,g/day,1,8,Y,,CG
T104623-6,T104623-6-0009,M,WC,Water Consumption,35,g/day,8,15,Y,,CG
T104623-6,T104623-6-0010,M,WC,Water Consumption,35,g/day,8,15,Y,,CG
T104623-6,T104623-6-0009,M,WC,Water Consumption,36,g/day,15,22,Y,,CG
T104623-6,T104623-6-0010,M,WC,Water Consumption,36,g/day,15,22,Y,,CG
T104623-6,T104623-6-0009,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
T104623-6,T104623-6-0010,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
T104623-6,T104623-6-0009,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
T104623-6,T104623-6-0010,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
T104623-6,T104623-6-0009,M,FC,Food Consumption,26,g/day,8,15,Y,,CG
T104623-6,T104623-6-0010,M,FC,Food Consumption,26,g/day,8,15,Y,,CG
T104623-6,T104623-6-0009,M,FC,Food Consumption,26,g/day,15,22,Y,,CG
T104623-6,T104623-6-0010,M,FC,Food Consumption,26,g/day,15,22,Y,,CG
T104623-6,T104623-6-0009,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
T104623-6,T104623-6-0010,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
T103116-2,T103116-2-0090,F,FC,Food Consumption,17.6,g/day,1,8,Y,,CG
T103116-2,T103116-2-0089,F,FC,Food Consumption,17.6,g/day,1,8,Y,,CG
T103116-2,T103116-2-0090,F,FC,Food Consumption,18.5,g/day,8,15,Y,,CG
T103116-2,T103116-2-0089,F,FC,Food Consumption,18.5,g/day,8,15,Y,,CG
T103116-2,T103116-2-0090,F,FC,Food Consumption,18.2,g/day,15,21,Y,,CG
T103116-2,T103116-2-0089,F,FC,Food Consumption,18.2,g/day,15,21,Y,,CG
T103116-2,T103116-2-0090,F,FC,Food Consumption,18.6,g/day,22,28,Y,,CG
T103116-2,T103116-2-0089,F,FC,Food Consumption,18.6,g/day,22,28,Y,,CG
T103116-2,T103116-2-0090,F,WC,Water Consumption,28.6,g/day,1,8,Y,,CG
T103116-2,T103116-2-0089,F,WC,Water Consumption,28.6,g/day,1,8,Y,,CG
T103116-2,T103116-2-0090,F,WC,Water Consumption,31.9,g/day,8,15,Y,,CG
T103116-2,T103116-2-0089,F,WC,Water Consumption,31.9,g/day,8,15,Y,,CG
T103116-2,T103116-2-0090,F,WC,Water Consumption,29.9,g/day,15,21,Y,,CG
T103116-2,T103116-2-0089,F,WC,Water Consumption,29.9,g/day,15,21,Y,,CG
T103116-2,T103116-2-0090,F,WC,Water Consumption,32.1,g/day,22,28,Y,,CG
T103116-2,T103116-2-0089,F,WC,Water Consumption,32.1,g/day,22,28,Y,,CG
T103116-2,T103116-2-0090,F,FC,Food Consumption,17.9,g/day,29,36,Y,,CG
T103116-2,T103116-2-0089,F,FC,Food Consumption,17.9,g/day,29,36,Y,,CG
T103116-2,T103116-2-0090,F,FC,Food Consumption,18.4,g/day,36,43,Y,,CG
T103116-2,T103116-2-0089,F,FC,Food Consumption,18.4,g/day,36,43,Y,,CG
T103116-2,T103116-2-0090,F,FC,Food Consumption,17.5,g/day,43,50,Y,,CG
T103116-2,T103116-2-0089,F,FC,Food Consumption,17.5,g/day,43,50,Y,,CG
T103116-2,T103116-2-0090,F,FC,Food Consumption,16.2,g/day,50,56,Y,,CG
T103116-2,T103116-2-0089,F,FC,Food Consumption,16.2,g/day,50,56,Y,,CG
T103116-2,T103116-2-0090,F,WC,Water Consumption,23.2,g/day,29,36,Y,,CG
T103116-2,T103116-2-0089,F,WC,Water Consumption,23.2,g/day,29,36,Y,,CG
T103116-2,T103116-2-0090,F,WC,Water Consumption,23,g/day,36,43,Y,,CG
T103116-2,T103116-2-0089,F,WC,Water Consumption,23,g/day,36,43,Y,,CG
T103116-2,T103116-2-0090,F,WC,Water Consumption,23.1,g/day,43,50,Y,,CG
T103116-2,T103116-2-0089,F,WC,Water Consumption,23.1,g/day,43,50,Y,,CG
T103116-2,T103116-2-0090,F,WC,Water Consumption,22.8,g/day,50,56,Y,,CG
T103116-2,T103116-2-0089,F,WC,Water Consumption,22.8,g/day,50,56,Y,,CG
T103141-0,T103141-0-0092,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
T103141-0,T103141-0-0091,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
T103141-0,T103141-0-0090,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
T103141-0,T103141-0-0092,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
T103141-0,T103141-0-0091,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
T103141-0,T103141-0-0090,F,WC,Water Consumption,27,g/day,8,15,Y,,CG
T103141-0,T103141-0-0092,F,WC,Water Consumption,28,g/day,15,22,Y,,CG
T103141-0,T103141-0-0091,F,WC,Water Consumption,28,g/day,15,22,Y,,CG
T103141-0,T103141-0-0090,F,WC,Water Consumption,28,g/day,15,22,Y,,CG
T103141-0,T103141-0-0092,F,WC,Water Consumption,28,g/day,22,29,Y,,CG
T103141-0,T103141-0-0091,F,WC,Water Consumption,28,g/day,22,29,Y,,CG
T103141-0,T103141-0-0090,F,WC,Water Consumption,28,g/day,22,29,Y,,CG
T103141-0,T103141-0-0092,F,WC,Water Consumption,25,g/day,29,36,Y,,CG
T103141-0,T103141-0-0091,F,WC,Water Consumption,25,g/day,29,36,Y,,CG
T103141-0,T103141-0-0090,F,WC,Water Consumption,25,g/day,29,36,Y,,CG
T103141-0,T103141-0-0092,F,WC,Water Consumption,25,g/day,36,43,Y,,CG
T103141-0,T103141-0-0091,F,WC,Water Consumption,25,g/day,36,43,Y,,CG
T103141-0,T103141-0-0090,F,WC,Water Consumption,25,g/day,36,43,Y,,CG
T103141-0,T103141-0-0092,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
T103141-0,T103141-0-0091,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
T103141-0,T103141-0-0090,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
T103141-0,T103141-0-0092,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
T103141-0,T103141-0-0091,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
T103141-0,T103141-0-0090,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
T103141-0,T103141-0-0092,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
T103141-0,T103141-0-0091,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
T103141-0,T103141-0-0090,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
T103141-0,T103141-0-0092,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
T103141-0,T103141-0-0091,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
T103141-0,T103141-0-0090,F,FC,Food Consumption,18,g/day,22,29,Y,,CG
T103141-0,T103141-0-0092,F,FC,Food Consumption,19,g/day,29,36,Y,,CG
T103141-0,T103141-0-0091,F,FC,Food Consumption,19,g/day,29,36,Y,,CG
T103141-0,T103141-0-0090,F,FC,Food Consumption,19,g/day,29,36,Y,,CG
T103141-0,T103141-0-0092,F,FC,Food Consumption,16,g/day,36,43,Y,,CG
T103141-0,T103141-0-0091,F,FC,Food Consumption,16,g/day,36,43,Y,,CG
T103141-0,T103141-0-0090,F,FC,Food Consumption,16,g/day,36,43,Y,,CG
T103165-6,T103165-6-0003,M,WC,Water Consumption,27.9,g/day,1,8,Y,,CG
T103165-6,T103165-6-0004,M,WC,Water Consumption,27.9,g/day,1,8,Y,,CG
T103165-6,T103165-6-0003,M,WC,Water Consumption,29.4,g/day,8,15,Y,,CG
T103165-6,T103165-6-0004,M,WC,Water Consumption,29.4,g/day,8,15,Y,,CG
T103165-6,T103165-6-0003,M,WC,Water Consumption,29.9,g/day,15,22,Y,,CG
T103165-6,T103165-6-0004,M,WC,Water Consumption,29.9,g/day,15,22,Y,,CG
T103165-6,T103165-6-0003,M,WC,Water Consumption,27.4,g/day,22,29,Y,,CG
T103165-6,T103165-6-0004,M,WC,Water Consumption,27.4,g/day,22,29,Y,,CG
T103165-6,T103165-6-0003,M,FC,Food Consumption,21.2,g/day,1,8,Y,,CG
T103165-6,T103165-6-0004,M,FC,Food Consumption,21.2,g/day,1,8,Y,,CG
T103165-6,T103165-6-0003,M,FC,Food Consumption,24.4,g/day,8,15,Y,,CG
T103165-6,T103165-6-0004,M,FC,Food Consumption,24.4,g/day,8,15,Y,,CG
T103165-6,T103165-6-0003,M,FC,Food Consumption,23.6,g/day,15,22,Y,,CG
T103165-6,T103165-6-0004,M,FC,Food Consumption,23.6,g/day,15,22,Y,,CG
T103165-6,T103165-6-0003,M,FC,Food Consumption,21.1,g/day,22,29,Y,,CG
T103165-6,T103165-6-0004,M,FC,Food Consumption,21.1,g/day,22,29,Y,,CG
T103925-0,T103925-0-0077,F,WC,Water Consumption,23.9,g/day,1,8,Y,,CG
T103925-0,T103925-0-0076,F,WC,Water Consumption,23.9,g/day,1,8,Y,,CG
T103925-0,T103925-0-0077,F,WC,Water Consumption,25.5,g/day,8,15,Y,,CG
T103925-0,T103925-0-0076,F,WC,Water Consumption,25.5,g/day,8,15,Y,,CG
T103925-0,T103925-0-0077,F,WC,Water Consumption,26.4,g/day,15,22,Y,,CG
T103925-0,T103925-0-0076,F,WC,Water Consumption,26.4,g/day,15,22,Y,,CG
T103925-0,T103925-0-0077,F,WC,Water Consumption,26.4,g/day,22,29,Y,,CG
T103925-0,T103925-0-0076,F,WC,Water Consumption,26.4,g/day,22,29,Y,,CG
T103925-0,T103925-0-0077,F,FC,Food Consumption,17.1,g/day,1,8,Y,,CG
T103925-0,T103925-0-0076,F,FC,Food Consumption,17.1,g/day,1,8,Y,,CG
T103925-0,T103925-0-0077,F,FC,Food Consumption,17.6,g/day,8,15,Y,,CG
T103925-0,T103925-0-0076,F,FC,Food Consumption,17.6,g/day,8,15,Y,,CG
T103925-0,T103925-0-0077,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
