SPREFID,USUBJID,CLLOC,STUDY_WEEK,CLORRES,CLRESCAT,CLSTAT,CLREASND,CLCAT,CLSEV,CLRFTDTC,CLTPTNUM,CLDY,SEX,trial_set_description
T105017-4,T105017-4-0010,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-28 07:20:09.000,1,11,M,CG
T105017-4,T105017-4-0010,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-23 09:37:10.000,2,6,M,CG
T105017-4,T105017-4-0010,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-24 09:54:13.000,2,7,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-08 09:35:20.000,1,21,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-14 11:49:04.000,2,27,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2020-12-14 08:08:24.000,1,27,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-06 06:38:08.000,1,19,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-07 07:46:50.000,1,20,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-13 08:33:26.000,1,26,M,CG
T105017-4,T105017-4-0010,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-16 12:26:10.000,2,29,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-05 06:51:13.000,1,18,M,CG
T105017-4,T105017-4-0010,,4,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2020-12-14 08:18:34.000,1,27,M,CG
T105017-4,T105017-4-0010,,4,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2020-12-14 08:18:34.000,1,27,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-04 07:21:42.000,1,17,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-11 10:32:18.000,2,24,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-02 07:19:18.000,1,15,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-03 07:43:09.000,1,16,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-10 08:13:44.000,1,23,M,CG
T105017-4,T105017-4-0010,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-30 08:30:14.000,1,13,M,CG
T105017-4,T105017-4-0010,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-01 08:02:41.000,1,14,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-08 11:42:26.000,2,21,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-15 08:56:42.000,1,28,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2020-12-14 08:18:31.000,1,27,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-13 10:41:21.000,2,26,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-12 10:20:57.000,1,25,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-12-03 07:43:10.000,1,16,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-05 09:20:51.000,2,18,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-06 09:22:38.000,2,19,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-10 10:28:22.000,2,23,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-04 11:06:21.000,2,17,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-07 09:58:51.000,2,20,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-09 08:29:29.000,1,22,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-15 10:58:16.000,2,28,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-03 10:53:35.000,2,16,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-14 09:43:01.000,1,27,M,CG
T105017-4,T105017-4-0010,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-01 10:47:08.000,2,14,M,CG
T105017-4,T105017-4-0010,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-02 10:53:44.000,2,15,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-12-10 08:13:45.000,1,23,M,CG
T105017-4,T105017-4-0010,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-30 11:04:05.000,2,13,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-09 10:34:32.000,2,22,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-12 12:15:22.000,2,25,M,CG
T105017-4,T105017-4-0010,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-11 08:31:01.000,1,24,M,CG
T105017-4,T105017-4-0010,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-16 08:54:13.000,1,29,M,CG
T105017-4,T105017-4-0010,,-1,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2020-11-16 08:28:01.000,1,-2,M,CG
T105017-4,T105017-4-0010,,-1,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2020-11-16 08:28:01.000,1,-2,M,CG
T105017-4,T105017-4-0010,,-1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-11-13 08:29:41.000,1,-5,M,CG
T105017-4,T105017-4-0010,,1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-11-19 07:24:06.000,1,2,M,CG
T105017-4,T105017-4-0010,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2020-11-16 08:27:39.000,1,-2,M,CG
T105017-4,T105017-4-0010,,2,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-11-26 08:22:23.000,1,9,M,CG
T105017-4,T105017-4-0010,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-29 10:36:07.000,2,12,M,CG
T105017-4,T105017-4-0010,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2020-11-16 08:07:58.000,1,-2,M,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-26 08:24:54.000,1,9,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-27 08:23:31.000,1,10,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-22 10:13:35.000,2,5,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-19 09:58:02.000,2,2,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-21 10:10:10.000,2,4,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-20 09:37:39.000,1,3,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-20 11:25:09.000,2,3,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-18 09:58:16.000,2,1,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-25 07:25:00.000,1,8,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-28 09:47:01.000,2,11,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-24 07:27:11.000,1,7,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-22 08:09:43.000,1,5,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-23 07:06:09.000,1,6,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-21 08:09:42.000,1,4,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-27 11:00:52.000,2,10,F,CG
T105017-4,T105017-4-0063,,-1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-12 08:43:52.000,3,-6,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-19 07:26:24.000,1,2,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-26 10:56:50.000,2,9,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-18 07:49:08.000,1,1,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-25 11:03:11.000,2,8,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-29 08:19:56.000,1,12,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-28 07:21:42.000,1,11,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-23 09:37:13.000,2,6,F,CG
T105017-4,T105017-4-0063,,1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-24 09:54:16.000,2,7,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-01 10:47:45.000,2,14,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-05 09:21:25.000,2,18,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-06 09:22:42.000,2,19,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-08 09:36:40.000,1,21,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-14 11:49:06.000,2,27,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-06 06:40:17.000,1,19,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-07 07:48:24.000,1,20,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-13 08:36:06.000,1,26,F,CG
T105017-4,T105017-4-0063,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2020-12-14 08:26:42.000,1,27,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-03 10:53:50.000,2,16,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-05 06:54:30.000,1,18,F,CG
T105017-4,T105017-4-0063,,5,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-16 12:26:12.000,2,29,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-04 07:23:48.000,1,17,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-11 10:32:20.000,2,24,F,CG
T105017-4,T105017-4-0063,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2020-12-14 08:33:44.000,1,27,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-02 07:22:17.000,1,15,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-03 07:46:48.000,1,16,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-10 08:15:34.000,1,23,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-01 08:09:19.000,1,14,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-08 11:42:29.000,2,21,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-15 08:58:11.000,1,28,F,CG
T105017-4,T105017-4-0063,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2020-12-14 08:33:42.000,1,27,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-30 08:35:43.000,1,13,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-13 10:41:22.000,2,26,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-10 10:28:01.000,2,23,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-12 10:22:46.000,1,25,F,CG
T105017-4,T105017-4-0063,,3,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-12-03 07:46:49.000,1,16,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-09 08:32:06.000,1,22,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-15 10:58:17.000,2,28,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-07 09:58:53.000,2,20,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-14 09:45:01.000,1,27,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-02 10:53:48.000,2,15,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-30 11:04:08.000,2,13,F,CG
T105017-4,T105017-4-0063,,3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-04 11:06:59.000,2,17,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-09 10:34:34.000,2,22,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-12 12:15:24.000,2,25,F,CG
T105017-4,T105017-4-0063,,4,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-12-10 08:15:34.000,1,23,F,CG
T105017-4,T105017-4-0063,,4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-11 08:32:46.000,1,24,F,CG
T105017-4,T105017-4-0063,,5,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-16 08:57:49.000,1,29,F,CG
T105017-4,T105017-4-0063,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2020-11-16 09:02:32.000,1,-2,F,CG
T105017-4,T105017-4-0063,,-1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-11-13 09:09:21.000,1,-5,F,CG
T105017-4,T105017-4-0063,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2020-11-16 09:04:46.000,1,-2,F,CG
T105017-4,T105017-4-0063,,1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-11-19 07:26:23.000,1,2,F,CG
T105017-4,T105017-4-0063,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2020-11-16 09:04:43.000,1,-2,F,CG
T105017-4,T105017-4-0063,,2,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-11-26 08:24:55.000,1,9,F,CG
T105017-4,T105017-4-0063,,2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-29 10:36:10.000,2,12,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-26 08:25:22.000,1,9,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-27 08:24:24.000,1,10,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-22 10:13:35.000,2,5,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-19 09:58:02.000,2,2,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-21 10:10:11.000,2,4,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-20 09:37:53.000,1,3,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-20 11:25:09.000,2,3,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-18 09:58:16.000,2,1,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-25 07:26:24.000,1,8,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-28 09:47:02.000,2,11,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-24 07:27:46.000,1,7,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-22 08:10:26.000,1,5,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-23 07:06:42.000,1,6,F,CG
T105017-4,T105017-4-0064,,-1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-12 08:39:26.000,3,-6,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-21 08:10:18.000,1,4,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-27 11:00:53.000,2,10,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-19 07:27:38.000,1,2,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-26 10:56:51.000,2,9,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-18 07:50:04.000,1,1,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-25 11:03:12.000,2,8,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-29 08:20:59.000,1,12,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-28 07:22:14.000,1,11,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-23 09:37:14.000,2,6,F,CG
T105017-4,T105017-4-0064,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-24 09:54:17.000,2,7,F,CG
T105017-4,T105017-4-0064,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-01 10:47:46.000,2,14,F,CG
T105017-4,T105017-4-0064,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-08 09:37:15.000,1,21,F,CG
T105017-4,T105017-4-0064,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-14 11:49:06.000,2,27,F,CG
T105017-4,T105017-4-0064,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-06 06:40:47.000,1,19,F,CG
T105017-4,T105017-4-0064,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-07 07:48:43.000,1,20,F,CG
T105017-4,T105017-4-0064,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-13 08:36:40.000,1,26,F,CG
T105017-4,T105017-4-0064,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2020-12-14 08:27:13.000,1,27,F,CG
