SPREFID,USUBJID,OMEXCLFL,OMSTAT,OMREASND,OMTESTCD,OMTEST,OMSPEC,OMSTRES,OMSTRESU,OMDY,SEX,trial_set_description
HCD-05,HCD-05-0015,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.0631,%,58,M,CG
HCD-05,HCD-05-0015,,,,WEIGHT,Weight,TESTIS,3.659,g,58,M,CG
HCD-05,HCD-05-0015,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.74991,%,58,M,CG
HCD-05,HCD-05-0015,,,,WEIGHT,Weight,KIDNEY,2.581,g,58,M,CG
HCD-05,HCD-05-0015,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.4308,%,58,M,CG
HCD-05,HCD-05-0015,,,,WEIGHT,Weight,LIVER,11.808,g,58,M,CG
HCD-05,HCD-05-0015,,,,OWBW,Organ to Body Weight Ratio,HEART,0.30943,%,58,M,CG
HCD-05,HCD-05-0015,,,,WEIGHT,Weight,HEART,1.065,g,58,M,CG
HCD-05,HCD-05-0015,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.58371,%,58,M,CG
HCD-05,HCD-05-0015,,,,WEIGHT,Weight,BRAIN,2.009,g,58,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.20538,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,THYMUS,0.608,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.19356,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,SPLEEN,0.573,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02162,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.064,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.3307,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",0.979,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.23274,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.689,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.42022,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,EPIDIDYMIS,1.244,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.1634,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,TESTIS,3.444,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.71748,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,KIDNEY,2.124,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.709,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,LIVER,10.98,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,HEART,0.31821,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,HEART,0.942,g,29,M,CG
HCD-05,HCD-05-0005,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.6908,%,29,M,CG
HCD-05,HCD-05-0005,,,,WEIGHT,Weight,BRAIN,2.045,g,29,M,CG
HCD-05,HCD-05-0081,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.24228,%,31,F,CG
HCD-05,HCD-05-0081,,,,WEIGHT,Weight,THYMUS,0.571,g,31,F,CG
HCD-05,HCD-05-0081,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.23931,%,31,F,CG
HCD-05,HCD-05-0081,,,,WEIGHT,Weight,SPLEEN,0.564,g,31,F,CG
HCD-05,HCD-05-0081,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.03776,%,31,F,CG
HCD-05,HCD-05-0081,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.089,g,31,F,CG
HCD-05,HCD-05-0081,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.25204,%,31,F,CG
HCD-05,HCD-05-0081,,,,WEIGHT,Weight,UTERUS,0.594,g,31,F,CG
HCD-05,HCD-05-0081,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.77436,%,31,F,CG
HCD-05,HCD-05-0081,,,,WEIGHT,Weight,KIDNEY,1.825,g,31,F,CG
HCD-05,HCD-05-0081,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.7114,%,31,F,CG
HCD-05,HCD-05-0081,,,,WEIGHT,Weight,LIVER,8.747,g,31,F,CG
HCD-05,HCD-05-0081,,,,OWBW,Organ to Body Weight Ratio,HEART,0.32672,%,31,F,CG
HCD-05,HCD-05-0081,,,,WEIGHT,Weight,HEART,0.77,g,31,F,CG
HCD-05,HCD-05-0081,,,,OWBW,Organ to Body Weight Ratio,BRAIN,1.0735,%,31,F,CG
HCD-05,HCD-05-0081,,,,WEIGHT,Weight,BRAIN,2.53,g,31,F,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.15667,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,THYMUS,0.43,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.15448,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,SPLEEN,0.424,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.0164,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.045,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.30059,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",0.825,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.23209,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.637,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.34249,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,EPIDIDYMIS,0.94,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.128,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,TESTIS,3.096,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.69154,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,KIDNEY,1.898,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.4876,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,LIVER,9.572,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,HEART,0.32573,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,HEART,0.894,g,29,M,CG
HCD-05,HCD-05-0003,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.6981,%,29,M,CG
HCD-05,HCD-05-0003,,,,WEIGHT,Weight,BRAIN,1.916,g,29,M,CG
HCD-05,HCD-05-0075,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.14917,%,31,F,CG
HCD-05,HCD-05-0075,,,,WEIGHT,Weight,THYMUS,0.295,g,31,F,CG
HCD-05,HCD-05-0075,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.22299,%,31,F,CG
HCD-05,HCD-05-0075,,,,WEIGHT,Weight,SPLEEN,0.441,g,31,F,CG
HCD-05,HCD-05-0075,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.05562,%,31,F,CG
HCD-05,HCD-05-0075,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.11,g,31,F,CG
HCD-05,HCD-05-0075,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.2776,%,31,F,CG
HCD-05,HCD-05-0075,,,,WEIGHT,Weight,UTERUS,0.549,g,31,F,CG
HCD-05,HCD-05-0075,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.86567,%,31,F,CG
HCD-05,HCD-05-0075,,,,WEIGHT,Weight,KIDNEY,1.712,g,31,F,CG
HCD-05,HCD-05-0075,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.3663,%,31,F,CG
HCD-05,HCD-05-0075,,,,WEIGHT,Weight,LIVER,8.635,g,31,F,CG
HCD-05,HCD-05-0075,,,,OWBW,Organ to Body Weight Ratio,HEART,0.40553,%,31,F,CG
HCD-05,HCD-05-0075,,,,WEIGHT,Weight,HEART,0.802,g,31,F,CG
HCD-05,HCD-05-0075,,,,OWBW,Organ to Body Weight Ratio,BRAIN,1.0007,%,31,F,CG
HCD-05,HCD-05-0075,,,,WEIGHT,Weight,BRAIN,1.979,g,31,F,CG
HCD-05,HCD-05-0079,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.26067,%,31,F,CG
HCD-05,HCD-05-0079,,,,WEIGHT,Weight,THYMUS,0.556,g,31,F,CG
HCD-05,HCD-05-0079,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.21191,%,31,F,CG
HCD-05,HCD-05-0079,,,,WEIGHT,Weight,SPLEEN,0.452,g,31,F,CG
HCD-05,HCD-05-0079,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.0422,%,31,F,CG
HCD-05,HCD-05-0079,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.09,g,31,F,CG
HCD-05,HCD-05-0079,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.41586,%,31,F,CG
HCD-05,HCD-05-0079,,,,WEIGHT,Weight,UTERUS,0.887,g,31,F,CG
HCD-05,HCD-05-0079,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.86172,%,31,F,CG
HCD-05,HCD-05-0079,,,,WEIGHT,Weight,KIDNEY,1.838,g,31,F,CG
HCD-05,HCD-05-0079,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.3916,%,31,F,CG
HCD-05,HCD-05-0079,,,,WEIGHT,Weight,LIVER,9.367,g,31,F,CG
HCD-05,HCD-05-0079,,,,OWBW,Organ to Body Weight Ratio,HEART,0.3596,%,31,F,CG
HCD-05,HCD-05-0079,,,,WEIGHT,Weight,HEART,0.767,g,31,F,CG
HCD-05,HCD-05-0079,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.93017,%,31,F,CG
HCD-05,HCD-05-0079,,,,WEIGHT,Weight,BRAIN,1.984,g,31,F,CG
HCD-05,HCD-05-0077,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.21549,%,31,F,CG
HCD-05,HCD-05-0077,,,,WEIGHT,Weight,THYMUS,0.469,g,31,F,CG
HCD-05,HCD-05-0077,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20308,%,31,F,CG
HCD-05,HCD-05-0077,,,,WEIGHT,Weight,SPLEEN,0.442,g,31,F,CG
HCD-05,HCD-05-0077,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.03722,%,31,F,CG
HCD-05,HCD-05-0077,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.081,g,31,F,CG
HCD-05,HCD-05-0077,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.21135,%,31,F,CG
HCD-05,HCD-05-0077,,,,WEIGHT,Weight,UTERUS,0.46,g,31,F,CG
HCD-05,HCD-05-0077,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.88032,%,31,F,CG
HCD-05,HCD-05-0077,,,,WEIGHT,Weight,KIDNEY,1.916,g,31,F,CG
HCD-05,HCD-05-0077,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.0736,%,31,F,CG
HCD-05,HCD-05-0077,,,,WEIGHT,Weight,LIVER,8.866,g,31,F,CG
HCD-05,HCD-05-0077,,,,OWBW,Organ to Body Weight Ratio,HEART,0.3933,%,31,F,CG
HCD-05,HCD-05-0077,,,,WEIGHT,Weight,HEART,0.856,g,31,F,CG
HCD-05,HCD-05-0077,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.86838,%,31,F,CG
HCD-05,HCD-05-0077,,,,WEIGHT,Weight,BRAIN,1.89,g,31,F,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.16847,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,THYMUS,0.544,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18984,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,SPLEEN,0.613,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01672,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.054,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.30566,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",0.987,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.21771,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.703,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.32238,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,EPIDIDYMIS,1.041,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,TESTIS,0.94579,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,TESTIS,3.054,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.73241,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,KIDNEY,2.365,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.0173,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,LIVER,12.972,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33229,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,HEART,1.073,g,29,M,CG
HCD-05,HCD-05-0002,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.59894,%,29,M,CG
HCD-05,HCD-05-0002,,,,WEIGHT,Weight,BRAIN,1.934,g,29,M,CG
HCD-05,HCD-05-0078,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.2174,%,31,F,CG
HCD-05,HCD-05-0078,,,,WEIGHT,Weight,THYMUS,0.418,g,31,F,CG
HCD-05,HCD-05-0078,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.30166,%,31,F,CG
HCD-05,HCD-05-0078,,,,WEIGHT,Weight,SPLEEN,0.58,g,31,F,CG
HCD-05,HCD-05-0078,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.04317,%,31,F,CG
HCD-05,HCD-05-0078,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.083,g,31,F,CG
HCD-05,HCD-05-0078,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.32298,%,31,F,CG
HCD-05,HCD-05-0078,,,,WEIGHT,Weight,UTERUS,0.621,g,31,F,CG
HCD-05,HCD-05-0078,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.80148,%,31,F,CG
HCD-05,HCD-05-0078,,,,WEIGHT,Weight,KIDNEY,1.541,g,31,F,CG
HCD-05,HCD-05-0078,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8295,%,31,F,CG
HCD-05,HCD-05-0078,,,,WEIGHT,Weight,LIVER,7.363,g,31,F,CG
HCD-05,HCD-05-0078,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33703,%,31,F,CG
HCD-05,HCD-05-0078,,,,WEIGHT,Weight,HEART,0.648,g,31,F,CG
HCD-05,HCD-05-0078,,,,OWBW,Organ to Body Weight Ratio,BRAIN,1.0054,%,31,F,CG
HCD-05,HCD-05-0078,,,,WEIGHT,Weight,BRAIN,1.933,g,31,F,CG
HCD-05,HCD-05-0088,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.2417,%,58,F,CG
HCD-05,HCD-05-0088,,,,WEIGHT,Weight,THYMUS,0.573,g,58,F,CG
HCD-05,HCD-05-0088,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.21892,%,58,F,CG
HCD-05,HCD-05-0088,,,,WEIGHT,Weight,SPLEEN,0.519,g,58,F,CG
HCD-05,HCD-05-0088,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02995,%,58,F,CG
HCD-05,HCD-05-0088,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.071,g,58,F,CG
HCD-05,HCD-05-0088,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.2088,%,58,F,CG
HCD-05,HCD-05-0088,,,,WEIGHT,Weight,UTERUS,0.495,g,58,F,CG
HCD-05,HCD-05-0088,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.70106,%,58,F,CG
HCD-05,HCD-05-0088,,,,WEIGHT,Weight,KIDNEY,1.662,g,58,F,CG
HCD-05,HCD-05-0088,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.4598,%,58,F,CG
HCD-05,HCD-05-0088,,,,WEIGHT,Weight,LIVER,8.202,g,58,F,CG
HCD-05,HCD-05-0088,,,,OWBW,Organ to Body Weight Ratio,HEART,0.37753,%,58,F,CG
HCD-05,HCD-05-0088,,,,WEIGHT,Weight,HEART,0.895,g,58,F,CG
HCD-05,HCD-05-0088,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.82339,%,58,F,CG
HCD-05,HCD-05-0088,,,,WEIGHT,Weight,BRAIN,1.952,g,58,F,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.12814,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,THYMUS,0.414,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.17302,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,SPLEEN,0.559,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02043,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.066,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.2897,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",0.936,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.21666,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.7,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.33458,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,EPIDIDYMIS,1.081,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.0338,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,TESTIS,3.34,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.71528,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,KIDNEY,2.311,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.6798,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,LIVER,11.889,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,HEART,0.26587,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,HEART,0.859,g,30,M,CG
HCD-05,HCD-05-0010,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.67102,%,30,M,CG
HCD-05,HCD-05-0010,,,,WEIGHT,Weight,BRAIN,2.168,g,30,M,CG
HCD-05,HCD-05-0092,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.13547,%,58,F,CG
HCD-05,HCD-05-0092,,,,WEIGHT,Weight,THYMUS,0.38,g,58,F,CG
HCD-05,HCD-05-0092,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.16185,%,58,F,CG
HCD-05,HCD-05-0092,,,,WEIGHT,Weight,SPLEEN,0.454,g,58,F,CG
HCD-05,HCD-05-0092,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02816,%,58,F,CG
HCD-05,HCD-05-0092,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.079,g,58,F,CG
HCD-05,HCD-05-0092,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.21461,%,58,F,CG
HCD-05,HCD-05-0092,,,,WEIGHT,Weight,UTERUS,0.602,g,58,F,CG
HCD-05,HCD-05-0092,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.70621,%,58,F,CG
HCD-05,HCD-05-0092,,,,WEIGHT,Weight,KIDNEY,1.981,g,58,F,CG
HCD-05,HCD-05-0092,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.6594,%,58,F,CG
HCD-05,HCD-05-0092,,,,WEIGHT,Weight,LIVER,10.265,g,58,F,CG
HCD-05,HCD-05-0092,,,,OWBW,Organ to Body Weight Ratio,HEART,0.31977,%,58,F,CG
HCD-05,HCD-05-0092,,,,WEIGHT,Weight,HEART,0.897,g,58,F,CG
HCD-05,HCD-05-0092,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.68054,%,58,F,CG
HCD-05,HCD-05-0092,,,,WEIGHT,Weight,BRAIN,1.909,g,58,F,CG
HCD-05,HCD-05-0076,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.22118,%,31,F,CG
HCD-05,HCD-05-0076,,,,WEIGHT,Weight,THYMUS,0.433,g,31,F,CG
HCD-05,HCD-05-0076,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.23344,%,31,F,CG
HCD-05,HCD-05-0076,,,,WEIGHT,Weight,SPLEEN,0.457,g,31,F,CG
HCD-05,HCD-05-0076,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.03678,%,31,F,CG
HCD-05,HCD-05-0076,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.072,g,31,F,CG
HCD-05,HCD-05-0076,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.34173,%,31,F,CG
HCD-05,HCD-05-0076,,,,WEIGHT,Weight,UTERUS,0.669,g,31,F,CG
HCD-05,HCD-05-0076,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.90923,%,31,F,CG
HCD-05,HCD-05-0076,,,,WEIGHT,Weight,KIDNEY,1.78,g,31,F,CG
HCD-05,HCD-05-0076,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.185,%,31,F,CG
HCD-05,HCD-05-0076,,,,WEIGHT,Weight,LIVER,8.193,g,31,F,CG
HCD-05,HCD-05-0076,,,,OWBW,Organ to Body Weight Ratio,HEART,0.35194,%,31,F,CG
HCD-05,HCD-05-0076,,,,WEIGHT,Weight,HEART,0.689,g,31,F,CG
HCD-05,HCD-05-0076,,,,OWBW,Organ to Body Weight Ratio,BRAIN,1.0482,%,31,F,CG
HCD-05,HCD-05-0076,,,,WEIGHT,Weight,BRAIN,2.052,g,31,F,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.10563,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,THYMUS,0.447,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.15525,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,SPLEEN,0.657,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01867,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.079,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.33556,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.42,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.24481,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,"GLAND, PROSTATE",1.036,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.28404,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,EPIDIDYMIS,1.202,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,TESTIS,0.85118,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,TESTIS,3.602,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.61251,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,KIDNEY,2.592,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.1438,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,LIVER,13.304,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,HEART,0.25734,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,HEART,1.089,g,58,M,CG
HCD-05,HCD-05-0017,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.53264,%,58,M,CG
HCD-05,HCD-05-0017,,,,WEIGHT,Weight,BRAIN,2.254,g,58,M,CG
HCD-05,HCD-05-0001,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.19916,%,29,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,THYMUS,0.559,g,29,M,CG
HCD-05,HCD-05-0001,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18527,%,29,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,SPLEEN,0.52,g,29,M,CG
HCD-05,HCD-05-0001,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01568,%,29,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.044,g,29,M,CG
HCD-05,HCD-05-0001,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.49309,%,29,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.384,g,29,M,CG
