SPREFID,USUBJID,CLLOC,STUDY_WEEK,CLORRES,CLRESCAT,CLSTAT,CLREASND,CLCAT,CLSEV,CLRFTDTC,CLTPTNUM,CLDY,SEX,trial_set_description
HCD-14,HCD-14-0010,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-19T07:24:07Z,1,2,M,CG
HCD-14,HCD-14-0010,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-18T07:47:52Z,1,1,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-25T11:03:08Z,2,8,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-29T08:19:19Z,1,12,M,CG
HCD-14,HCD-14-0010,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-20T09:22:32Z,2,3,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-27T08:17:06Z,1,10,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-28T07:20:09Z,1,11,M,CG
HCD-14,HCD-14-0010,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-23T09:37:10Z,2,6,M,CG
HCD-14,HCD-14-0010,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-24T09:54:13Z,2,7,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-08T09:35:20Z,1,21,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-14T11:49:04Z,2,27,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,"",2020-12-14T08:08:24Z,1,27,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-06T06:38:08Z,1,19,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-07T07:46:50Z,1,20,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-13T08:33:26Z,1,26,M,CG
HCD-14,HCD-14-0010,"",5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-16T12:26:10Z,2,29,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-05T06:51:13Z,1,18,M,CG
HCD-14,HCD-14-0010,"",4,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,"",2020-12-14T08:18:34Z,1,27,M,CG
HCD-14,HCD-14-0010,"",4,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,"",2020-12-14T08:18:34Z,1,27,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-04T07:21:42Z,1,17,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-11T10:32:18Z,2,24,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-02T07:19:18Z,1,15,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-03T07:43:09Z,1,16,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-10T08:13:44Z,1,23,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-30T08:30:14Z,1,13,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-01T08:02:41Z,1,14,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-08T11:42:26Z,2,21,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-15T08:56:42Z,1,28,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,"",2020-12-14T08:18:31Z,1,27,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-13T10:41:21Z,2,26,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-12T10:20:57Z,1,25,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-12-03T07:43:10Z,1,16,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-05T09:20:51Z,2,18,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-06T09:22:38Z,2,19,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-10T10:28:22Z,2,23,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-04T11:06:21Z,2,17,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-07T09:58:51Z,2,20,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-09T08:29:29Z,1,22,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-15T10:58:16Z,2,28,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-03T10:53:35Z,2,16,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-14T09:43:01Z,1,27,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-01T10:47:08Z,2,14,M,CG
HCD-14,HCD-14-0010,"",3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-02T10:53:44Z,2,15,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-12-10T08:13:45Z,1,23,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-30T11:04:05Z,2,13,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-09T10:34:32Z,2,22,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-12T12:15:22Z,2,25,M,CG
HCD-14,HCD-14-0010,"",4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-11T08:31:01Z,1,24,M,CG
HCD-14,HCD-14-0010,"",5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-12-16T08:54:13Z,1,29,M,CG
HCD-14,HCD-14-0010,"",-1,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,"",2020-11-16T08:28:01Z,1,-2,M,CG
HCD-14,HCD-14-0010,"",-1,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,"",2020-11-16T08:28:01Z,1,-2,M,CG
HCD-14,HCD-14-0010,"",-1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-11-13T08:29:41Z,1,-5,M,CG
HCD-14,HCD-14-0010,"",1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-11-19T07:24:06Z,1,2,M,CG
HCD-14,HCD-14-0010,"",-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,"",2020-11-16T08:27:39Z,1,-2,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-11-26T08:22:23Z,1,9,M,CG
HCD-14,HCD-14-0010,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-29T10:36:07Z,2,12,M,CG
HCD-14,HCD-14-0010,"",-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,"",2020-11-16T08:07:58Z,1,-2,M,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-26T08:24:54Z,1,9,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-27T08:23:31Z,1,10,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-22T10:13:35Z,2,5,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-19T09:58:02Z,2,2,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-21T10:10:10Z,2,4,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-20T09:37:39Z,1,3,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-20T11:25:09Z,2,3,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-18T09:58:16Z,2,1,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-25T07:25:00Z,1,8,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-28T09:47:01Z,2,11,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-24T07:27:11Z,1,7,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-22T08:09:43Z,1,5,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-23T07:06:09Z,1,6,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-21T08:09:42Z,1,4,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-27T11:00:52Z,2,10,F,CG
HCD-14,HCD-14-0063,"",-1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-12T08:43:52Z,3,-6,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-19T07:26:24Z,1,2,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-26T10:56:50Z,2,9,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-18T07:49:08Z,1,1,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-25T11:03:11Z,2,8,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-29T08:19:56Z,1,12,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-28T07:21:42Z,1,11,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-23T09:37:13Z,2,6,F,CG
HCD-14,HCD-14-0063,"",1,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-24T09:54:16Z,2,7,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-01T10:47:45Z,2,14,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-05T09:21:25Z,2,18,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-06T09:22:42Z,2,19,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-08T09:36:40Z,1,21,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-14T11:49:06Z,2,27,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-06T06:40:17Z,1,19,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-07T07:48:24Z,1,20,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-13T08:36:06Z,1,26,F,CG
HCD-14,HCD-14-0063,"",4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,"",2020-12-14T08:26:42Z,1,27,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-03T10:53:50Z,2,16,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-05T06:54:30Z,1,18,F,CG
HCD-14,HCD-14-0063,"",5,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-16T12:26:12Z,2,29,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-04T07:23:48Z,1,17,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-11T10:32:20Z,2,24,F,CG
HCD-14,HCD-14-0063,"",4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,"",2020-12-14T08:33:44Z,1,27,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-02T07:22:17Z,1,15,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-03T07:46:48Z,1,16,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-10T08:15:34Z,1,23,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-01T08:09:19Z,1,14,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-08T11:42:29Z,2,21,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-15T08:58:11Z,1,28,F,CG
HCD-14,HCD-14-0063,"",4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,"",2020-12-14T08:33:42Z,1,27,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-30T08:35:43Z,1,13,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-13T10:41:22Z,2,26,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-10T10:28:01Z,2,23,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-12T10:22:46Z,1,25,F,CG
HCD-14,HCD-14-0063,"",3,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-12-03T07:46:49Z,1,16,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-09T08:32:06Z,1,22,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-15T10:58:17Z,2,28,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-07T09:58:53Z,2,20,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-14T09:45:01Z,1,27,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-02T10:53:48Z,2,15,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-30T11:04:08Z,2,13,F,CG
HCD-14,HCD-14-0063,"",3,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-04T11:06:59Z,2,17,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-09T10:34:34Z,2,22,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-12T12:15:24Z,2,25,F,CG
HCD-14,HCD-14-0063,"",4,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-12-10T08:15:34Z,1,23,F,CG
HCD-14,HCD-14-0063,"",4,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-11T08:32:46Z,1,24,F,CG
HCD-14,HCD-14-0063,"",5,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-12-16T08:57:49Z,1,29,F,CG
HCD-14,HCD-14-0063,"",-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,"",2020-11-16T09:02:32Z,1,-2,F,CG
HCD-14,HCD-14-0063,"",-1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-11-13T09:09:21Z,1,-5,F,CG
HCD-14,HCD-14-0063,"",-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,"",2020-11-16T09:04:46Z,1,-2,F,CG
HCD-14,HCD-14-0063,"",1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-11-19T07:26:23Z,1,2,F,CG
HCD-14,HCD-14-0063,"",-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,"",2020-11-16T09:04:43Z,1,-2,F,CG
HCD-14,HCD-14-0063,"",2,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,"",2020-11-26T08:24:55Z,1,9,F,CG
HCD-14,HCD-14-0063,"",2,Skin/Fur/Body:Shortened tail,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,Minimal,2020-11-29T10:36:10Z,2,12,F,CG
HCD-14,HCD-14-0064,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-26T08:25:22Z,1,9,F,CG
HCD-14,HCD-14-0064,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-27T08:24:24Z,1,10,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-22T10:13:35Z,2,5,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-19T09:58:02Z,2,2,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-21T10:10:11Z,2,4,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-20T09:37:53Z,1,3,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-20T11:25:09Z,2,3,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-18T09:58:16Z,2,1,F,CG
HCD-14,HCD-14-0064,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-25T07:26:24Z,1,8,F,CG
HCD-14,HCD-14-0064,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-28T09:47:02Z,2,11,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-24T07:27:46Z,1,7,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-22T08:10:26Z,1,5,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-23T07:06:42Z,1,6,F,CG
HCD-14,HCD-14-0064,"",-1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-12T08:39:26Z,3,-6,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-21T08:10:18Z,1,4,F,CG
HCD-14,HCD-14-0064,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-27T11:00:53Z,2,10,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-19T07:27:38Z,1,2,F,CG
HCD-14,HCD-14-0064,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-26T10:56:51Z,2,9,F,CG
HCD-14,HCD-14-0064,"",1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-18T07:50:04Z,1,1,F,CG
HCD-14,HCD-14-0064,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-25T11:03:12Z,2,8,F,CG
HCD-14,HCD-14-0064,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-29T08:20:59Z,1,12,F,CG
HCD-14,HCD-14-0064,"",2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,"",2020-11-28T07:22:14Z,1,11,F,CG
